"","lon","lat","ele","time","datetime"
"4490",-71.7335192487,41.6470200475,166.45,"2021-03-17T13:41:22Z",2021-03-17 13:41:22
"4491",-71.7334936839,41.6470553353,167.41,"2021-03-17T13:41:26Z",2021-03-17 13:41:26
"4492",-71.7334345914,41.64717637,168.37,"2021-03-17T13:41:35Z",2021-03-17 13:41:35
"4493",-71.7333534546,41.6472730972,169.33,"2021-03-17T13:41:44Z",2021-03-17 13:41:44
"4494",-71.7332387902,41.6473860852,168.37,"2021-03-17T13:41:54Z",2021-03-17 13:41:54
"4495",-71.7331276461,41.647474682,167.41,"2021-03-17T13:42:05Z",2021-03-17 13:42:05
"4496",-71.733030919,41.6475722473,167.89,"2021-03-17T13:42:13Z",2021-03-17 13:42:13
"4497",-71.7330044322,41.6476053558,167.89,"2021-03-17T13:42:15Z",2021-03-17 13:42:15
"4498",-71.7329514585,41.6476416495,167.89,"2021-03-17T13:42:20Z",2021-03-17 13:42:20
"4499",-71.7329449207,41.6476598382,167.89,"2021-03-17T13:42:21Z",2021-03-17 13:42:21
"4500",-71.732932264,41.6476746742,167.41,"2021-03-17T13:42:22Z",2021-03-17 13:42:22
"4501",-71.7329226248,41.6476861574,167.41,"2021-03-17T13:42:23Z",2021-03-17 13:42:23
"4502",-71.7328462657,41.6477741674,165.96,"2021-03-17T13:42:33Z",2021-03-17 13:42:33
"4503",-71.7327606864,41.6478877421,164.52,"2021-03-17T13:42:42Z",2021-03-17 13:42:42
"4504",-71.7327132449,41.6479281429,164.52,"2021-03-17T13:42:47Z",2021-03-17 13:42:47
"4505",-71.73269975,41.6479397099,165,"2021-03-17T13:42:48Z",2021-03-17 13:42:48
"4506",-71.732552899,41.6480112076,164.52,"2021-03-17T13:42:58Z",2021-03-17 13:42:58
"4507",-71.7324189562,41.648065187,163.08,"2021-03-17T13:43:08Z",2021-03-17 13:43:08
"4508",-71.7322498932,41.6481605731,164.52,"2021-03-17T13:43:18Z",2021-03-17 13:43:18
"4509",-71.7321188003,41.6482243594,165,"2021-03-17T13:43:28Z",2021-03-17 13:43:28
"4510",-71.7319701053,41.6482855473,163.56,"2021-03-17T13:43:38Z",2021-03-17 13:43:38
"4511",-71.7318524234,41.648319494,162.6,"2021-03-17T13:43:46Z",2021-03-17 13:43:46
"4512",-71.7317380942,41.6483485792,162.12,"2021-03-17T13:43:53Z",2021-03-17 13:43:53
"4513",-71.7316142097,41.6484474856,162.6,"2021-03-17T13:44:02Z",2021-03-17 13:44:02
"4514",-71.7315893155,41.6484623216,162.6,"2021-03-17T13:44:04Z",2021-03-17 13:44:04
"4515",-71.7315785028,41.6484671831,162.6,"2021-03-17T13:44:05Z",2021-03-17 13:44:05
"4516",-71.7315713782,41.6484764032,162.6,"2021-03-17T13:44:06Z",2021-03-17 13:44:06
"4517",-71.7315628286,41.6484898143,163.08,"2021-03-17T13:44:07Z",2021-03-17 13:44:07
"4518",-71.7315534409,41.6485086735,163.08,"2021-03-17T13:44:08Z",2021-03-17 13:44:08
"4519",-71.7314881459,41.6485929955,163.56,"2021-03-17T13:44:16Z",2021-03-17 13:44:16
"4520",-71.7314107809,41.6486789938,161.64,"2021-03-17T13:44:25Z",2021-03-17 13:44:25
"4521",-71.7313034087,41.6487810016,159.72,"2021-03-17T13:44:35Z",2021-03-17 13:44:35
"4522",-71.7312020715,41.6489047185,158.75,"2021-03-17T13:44:44Z",2021-03-17 13:44:44
"4523",-71.7311965395,41.6489190515,158.27,"2021-03-17T13:44:45Z",2021-03-17 13:44:45
"4524",-71.7311647721,41.6489480529,157.79,"2021-03-17T13:44:49Z",2021-03-17 13:44:49
"4525",-71.7311563902,41.6489592008,157.31,"2021-03-17T13:44:50Z",2021-03-17 13:44:50
"4526",-71.7311438173,41.6489758808,157.31,"2021-03-17T13:44:51Z",2021-03-17 13:44:51
"4527",-71.7311307415,41.6489870287,156.83,"2021-03-17T13:44:52Z",2021-03-17 13:44:52
"4528",-71.7310180049,41.6490806546,155.87,"2021-03-17T13:45:03Z",2021-03-17 13:45:03
"4529",-71.7309071124,41.6492151842,155.87,"2021-03-17T13:45:14Z",2021-03-17 13:45:14
"4530",-71.7308482714,41.6493267473,157.31,"2021-03-17T13:45:23Z",2021-03-17 13:45:23
"4531",-71.7307445034,41.6494449321,157.79,"2021-03-17T13:45:34Z",2021-03-17 13:45:34
"4532",-71.7306143325,41.6494985763,157.79,"2021-03-17T13:45:42Z",2021-03-17 13:45:42
"4533",-71.7304601055,41.6495331936,157.79,"2021-03-17T13:45:52Z",2021-03-17 13:45:52
"4534",-71.7304466106,41.6495421622,158.27,"2021-03-17T13:45:53Z",2021-03-17 13:45:53
"4535",-71.7304241471,41.6495560762,158.27,"2021-03-17T13:45:54Z",2021-03-17 13:45:54
"4536",-71.7303986661,41.649566805,158.75,"2021-03-17T13:45:55Z",2021-03-17 13:45:55
"4537",-71.7302850913,41.6496100556,158.27,"2021-03-17T13:46:03Z",2021-03-17 13:46:03
"4538",-71.7301457841,41.6496824753,155.39,"2021-03-17T13:46:14Z",2021-03-17 13:46:14
"4539",-71.7300443631,41.6497947089,152.99,"2021-03-17T13:46:25Z",2021-03-17 13:46:25
"4540",-71.7299348954,41.6498526279,151.06,"2021-03-17T13:46:33Z",2021-03-17 13:46:33
"4541",-71.7298052274,41.6499364469,151.54,"2021-03-17T13:46:42Z",2021-03-17 13:46:42
"4542",-71.7296625674,41.6500319168,150.1,"2021-03-17T13:46:53Z",2021-03-17 13:46:53
"4543",-71.7294838652,41.6501367744,150.58,"2021-03-17T13:47:05Z",2021-03-17 13:47:05
"4544",-71.7293743137,41.6502323281,152.03,"2021-03-17T13:47:15Z",2021-03-17 13:47:15
"4545",-71.7293117009,41.6503593139,152.51,"2021-03-17T13:47:25Z",2021-03-17 13:47:25
"4546",-71.7292975355,41.6504355893,152.03,"2021-03-17T13:47:30Z",2021-03-17 13:47:30
"4547",-71.7292933445,41.650449587,152.03,"2021-03-17T13:47:31Z",2021-03-17 13:47:31
"4548",-71.7292437237,41.6505792551,151.06,"2021-03-17T13:47:42Z",2021-03-17 13:47:42
"4549",-71.7291506007,41.6507301293,148.66,"2021-03-17T13:47:55Z",2021-03-17 13:47:55
"4550",-71.72913149,41.6507624835,150.1,"2021-03-17T13:47:59Z",2021-03-17 13:47:59
"4551",-71.7291279696,41.6507797502,150.1,"2021-03-17T13:48:00Z",2021-03-17 13:48:00
"4552",-71.7290666141,41.6509344801,152.51,"2021-03-17T13:48:11Z",2021-03-17 13:48:11
"4553",-71.729019843,41.6510613821,153.47,"2021-03-17T13:48:22Z",2021-03-17 13:48:22
"4554",-71.728989752,41.651168419,154.91,"2021-03-17T13:48:29Z",2021-03-17 13:48:29
"4555",-71.7289849743,41.6512091551,154.91,"2021-03-17T13:48:31Z",2021-03-17 13:48:31
"4556",-71.7289840523,41.6512187943,155.39,"2021-03-17T13:48:32Z",2021-03-17 13:48:32
"4557",-71.7289206851,41.6513596103,155.87,"2021-03-17T13:48:45Z",2021-03-17 13:48:45
"4558",-71.728906855,41.651498666,155.39,"2021-03-17T13:48:55Z",2021-03-17 13:48:55
"4559",-71.7289137281,41.6516572516,154.43,"2021-03-17T13:49:06Z",2021-03-17 13:49:06
"4560",-71.728910543,41.6516956408,153.47,"2021-03-17T13:49:10Z",2021-03-17 13:49:10
"4561",-71.7289126385,41.6517110635,152.99,"2021-03-17T13:49:11Z",2021-03-17 13:49:11
"4562",-71.7289072741,41.6518393904,151.06,"2021-03-17T13:49:21Z",2021-03-17 13:49:21
"4563",-71.728865616,41.6519637778,150.58,"2021-03-17T13:49:31Z",2021-03-17 13:49:31
"4564",-71.7288431525,41.6520978883,149.62,"2021-03-17T13:49:41Z",2021-03-17 13:49:41
"4565",-71.7288114689,41.6522392072,150.1,"2021-03-17T13:49:52Z",2021-03-17 13:49:52
"4566",-71.728778109,41.6523542907,151.54,"2021-03-17T13:50:00Z",2021-03-17 13:50:00
"4567",-71.7287149932,41.6524758283,152.03,"2021-03-17T13:50:10Z",2021-03-17 13:50:10
"4568",-71.7286978103,41.6525114514,151.54,"2021-03-17T13:50:13Z",2021-03-17 13:50:13
"4569",-71.7286644503,41.6525603179,151.06,"2021-03-17T13:50:18Z",2021-03-17 13:50:18
"4570",-71.7286050227,41.6527095996,152.51,"2021-03-17T13:50:28Z",2021-03-17 13:50:28
"4571",-71.7285856605,41.6527591366,151.06,"2021-03-17T13:50:33Z",2021-03-17 13:50:33
"4572",-71.7285212874,41.6529019643,150.58,"2021-03-17T13:50:44Z",2021-03-17 13:50:44
"4573",-71.7284721695,41.6529958416,150.58,"2021-03-17T13:50:54Z",2021-03-17 13:50:54
"4574",-71.7284090538,41.6531203128,150.58,"2021-03-17T13:51:03Z",2021-03-17 13:51:03
"4575",-71.7283782922,41.6531792376,150.58,"2021-03-17T13:51:08Z",2021-03-17 13:51:08
"4576",-71.7282858398,41.6533151921,150.58,"2021-03-17T13:51:18Z",2021-03-17 13:51:18
"4577",-71.7282414157,41.6533936467,150.1,"2021-03-17T13:51:25Z",2021-03-17 13:51:25
"4578",-71.7281890288,41.6534959897,149.62,"2021-03-17T13:51:35Z",2021-03-17 13:51:35
"4579",-71.7281095684,41.6536428407,149.62,"2021-03-17T13:51:45Z",2021-03-17 13:51:45
"4580",-71.728056008,41.65377561,149.14,"2021-03-17T13:51:55Z",2021-03-17 13:51:55
"4581",-71.7280321196,41.6538760252,148.18,"2021-03-17T13:52:04Z",2021-03-17 13:52:04
"4582",-71.7280378193,41.6539996583,147.22,"2021-03-17T13:52:13Z",2021-03-17 13:52:13
"4583",-71.7280711792,41.6540638637,147.22,"2021-03-17T13:52:19Z",2021-03-17 13:52:19
"4584",-71.7281366419,41.6541316733,146.74,"2021-03-17T13:52:25Z",2021-03-17 13:52:25
"4585",-71.7282635439,41.6542443261,145.78,"2021-03-17T13:52:35Z",2021-03-17 13:52:35
"4586",-71.7283099797,41.6542905103,145.3,"2021-03-17T13:52:40Z",2021-03-17 13:52:40
"4587",-71.7283412442,41.6543266363,144.82,"2021-03-17T13:52:44Z",2021-03-17 13:52:44
"4588",-71.7284122389,41.6543884948,145.78,"2021-03-17T13:52:50Z",2021-03-17 13:52:50
"4589",-71.7284605186,41.6544817016,147.7,"2021-03-17T13:53:00Z",2021-03-17 13:53:00
"4590",-71.7284854129,41.6545157321,150.1,"2021-03-17T13:53:14Z",2021-03-17 13:53:14
"4591",-71.7285369616,41.654555127,149.62,"2021-03-17T13:53:19Z",2021-03-17 13:53:19
"4592",-71.7286259774,41.6546504293,146.74,"2021-03-17T13:53:30Z",2021-03-17 13:53:30
"4593",-71.7286542244,41.6548072547,144.34,"2021-03-17T13:53:42Z",2021-03-17 13:53:42
"4594",-71.7285372969,41.6547696199,145.3,"2021-03-17T13:53:49Z",2021-03-17 13:53:49
"4595",-71.7284942139,41.6547412891,146.26,"2021-03-17T13:53:53Z",2021-03-17 13:53:53
"4596",-71.7283865064,41.6546909139,146.74,"2021-03-17T13:54:02Z",2021-03-17 13:54:02
"4597",-71.7283248994,41.6546524409,147.7,"2021-03-17T13:54:06Z",2021-03-17 13:54:06
"4598",-71.7282357998,41.6546122078,150.1,"2021-03-17T13:54:13Z",2021-03-17 13:54:13
"4599",-71.728057852,41.6545215156,150.58,"2021-03-17T13:54:24Z",2021-03-17 13:54:24
"4600",-71.727973111,41.6544830427,152.03,"2021-03-17T13:54:32Z",2021-03-17 13:54:32
"4601",-71.7277695984,41.6544369422,152.03,"2021-03-17T13:54:44Z",2021-03-17 13:54:44
"4602",-71.7276877072,41.6544205137,151.06,"2021-03-17T13:54:49Z",2021-03-17 13:54:49
"4603",-71.7276138626,41.6543892492,149.62,"2021-03-17T13:54:54Z",2021-03-17 13:54:54
"4604",-71.7274587974,41.6543063521,149.62,"2021-03-17T13:55:04Z",2021-03-17 13:55:04
"4605",-71.727438597,41.6542878281,149.62,"2021-03-17T13:55:06Z",2021-03-17 13:55:06
"4606",-71.7272925843,41.6542393807,148.18,"2021-03-17T13:55:17Z",2021-03-17 13:55:17
"4607",-71.7271641735,41.6542201024,147.7,"2021-03-17T13:55:25Z",2021-03-17 13:55:25
"4608",-71.7271109484,41.6542058531,148.18,"2021-03-17T13:55:29Z",2021-03-17 13:55:29
"4609",-71.7270352598,41.6541921068,147.7,"2021-03-17T13:55:34Z",2021-03-17 13:55:34
"4610",-71.7268910073,41.6541537177,145.3,"2021-03-17T13:55:44Z",2021-03-17 13:55:44
"4611",-71.7267830484,41.6541304998,144.34,"2021-03-17T13:55:52Z",2021-03-17 13:55:52
"4612",-71.7266499437,41.65411558,143.85,"2021-03-17T13:56:00Z",2021-03-17 13:56:00
"4613",-71.7264903523,41.6540807951,142.89,"2021-03-17T13:56:10Z",2021-03-17 13:56:10
"4614",-71.7263511289,41.654074844,141.93,"2021-03-17T13:56:21Z",2021-03-17 13:56:21
"4615",-71.7262263224,41.6540726647,142.89,"2021-03-17T13:56:30Z",2021-03-17 13:56:30
"4616",-71.726144515,41.6540796217,143.37,"2021-03-17T13:56:33Z",2021-03-17 13:56:33
"4617",-71.7260902841,41.6540832259,144.34,"2021-03-17T13:56:37Z",2021-03-17 13:56:37
"4618",-71.7260694969,41.6540911049,144.82,"2021-03-17T13:56:38Z",2021-03-17 13:56:38
"4619",-71.7260451894,41.6540957987,144.34,"2021-03-17T13:56:39Z",2021-03-17 13:56:39
"4620",-71.7258798145,41.6540984809,145.78,"2021-03-17T13:56:49Z",2021-03-17 13:56:49
"4621",-71.7257171217,41.6541258898,144.82,"2021-03-17T13:56:58Z",2021-03-17 13:56:58
"4622",-71.7256954964,41.6541263089,144.82,"2021-03-17T13:56:59Z",2021-03-17 13:56:59
"4623",-71.7256310396,41.65412765,144.34,"2021-03-17T13:57:04Z",2021-03-17 13:57:04
"4624",-71.7256143596,41.6541326791,144.34,"2021-03-17T13:57:05Z",2021-03-17 13:57:05
"4625",-71.7255110946,41.6541263089,144.82,"2021-03-17T13:57:13Z",2021-03-17 13:57:13
"4626",-71.7253220826,41.6541383788,144.82,"2021-03-17T13:57:22Z",2021-03-17 13:57:22
"4627",-71.7251948453,41.6541361157,143.85,"2021-03-17T13:57:29Z",2021-03-17 13:57:29
"4628",-71.7251207493,41.6541201901,143.85,"2021-03-17T13:57:35Z",2021-03-17 13:57:35
"4629",-71.7250951845,41.6541185137,143.85,"2021-03-17T13:57:36Z",2021-03-17 13:57:36
"4630",-71.7250141315,41.6541084554,143.85,"2021-03-17T13:57:41Z",2021-03-17 13:57:41
"4631",-71.7249919195,41.6541112214,144.34,"2021-03-17T13:57:42Z",2021-03-17 13:57:42
"4632",-71.7249683663,41.6541135684,144.34,"2021-03-17T13:57:43Z",2021-03-17 13:57:43
"4633",-71.7248616647,41.6541117243,143.85,"2021-03-17T13:57:52Z",2021-03-17 13:57:52
"4634",-71.7247328348,41.6540911049,143.37,"2021-03-17T13:58:01Z",2021-03-17 13:58:01
"4635",-71.724701738,41.6540643666,143.85,"2021-03-17T13:58:03Z",2021-03-17 13:58:03
"4636",-71.7246834654,41.6540507041,143.85,"2021-03-17T13:58:04Z",2021-03-17 13:58:04
"4637",-71.7246363591,41.6540351138,143.85,"2021-03-17T13:58:08Z",2021-03-17 13:58:08
"4638",-71.7245489359,41.6540361196,144.82,"2021-03-17T13:58:13Z",2021-03-17 13:58:13
"4639",-71.7245274782,41.6540448368,144.82,"2021-03-17T13:58:14Z",2021-03-17 13:58:14
"4640",-71.7245046794,41.6540481895,144.34,"2021-03-17T13:58:15Z",2021-03-17 13:58:15
"4641",-71.7243563198,41.654033605,142.89,"2021-03-17T13:58:25Z",2021-03-17 13:58:25
"4642",-71.7241873406,41.6539972275,142.41,"2021-03-17T13:58:36Z",2021-03-17 13:58:36
"4643",-71.7241544835,41.6539839841,142.89,"2021-03-17T13:58:37Z",2021-03-17 13:58:37
"4644",-71.7239678185,41.6539489478,142.89,"2021-03-17T13:58:48Z",2021-03-17 13:58:48
"4645",-71.7239498813,41.6539494507,142.41,"2021-03-17T13:58:49Z",2021-03-17 13:58:49
"4646",-71.7238593567,41.6539325193,140.49,"2021-03-17T13:58:55Z",2021-03-17 13:58:55
"4647",-71.7238364741,41.6539290827,140.01,"2021-03-17T13:58:56Z",2021-03-17 13:58:56
"4648",-71.7236705124,41.6539214551,140.01,"2021-03-17T13:59:06Z",2021-03-17 13:59:06
"4649",-71.7235730309,41.6539323516,140.97,"2021-03-17T13:59:12Z",2021-03-17 13:59:12
"4650",-71.7234028783,41.6539658792,140.97,"2021-03-17T13:59:23Z",2021-03-17 13:59:23
"4651",-71.7232336476,41.6539750993,146.26,"2021-03-17T13:59:36Z",2021-03-17 13:59:36
"4652",-71.7231064104,41.6539714951,149.14,"2021-03-17T13:59:46Z",2021-03-17 13:59:46
"4653",-71.7229332402,41.6538825631,153.95,"2021-03-17T14:00:00Z",2021-03-17 14:00:00
"4654",-71.7228920851,41.6538606025,154.91,"2021-03-17T14:00:04Z",2021-03-17 14:00:04
"4655",-71.7227891553,41.6537797172,158.75,"2021-03-17T14:00:16Z",2021-03-17 14:00:16
"4656",-71.7226173263,41.6537227202,161.64,"2021-03-17T14:00:29Z",2021-03-17 14:00:29
"4657",-71.7225828767,41.6537190322,162.12,"2021-03-17T14:00:31Z",2021-03-17 14:00:31
"4658",-71.722371066,41.6537035257,164.52,"2021-03-17T14:00:46Z",2021-03-17 14:00:46
"4659",-71.7221199442,41.6537372209,166.93,"2021-03-17T14:01:03Z",2021-03-17 14:01:03
"4660",-71.7219663039,41.6537468601,168.85,"2021-03-17T14:01:16Z",2021-03-17 14:01:16
"4661",-71.7219561618,41.6537442617,168.85,"2021-03-17T14:01:17Z",2021-03-17 14:01:17
"4662",-71.7217920441,41.6536984965,165.96,"2021-03-17T14:01:26Z",2021-03-17 14:01:26
"4663",-71.7216565926,41.6536301002,163.08,"2021-03-17T14:01:34Z",2021-03-17 14:01:34
"4664",-71.7215488013,41.6535686608,160.2,"2021-03-17T14:01:42Z",2021-03-17 14:01:42
"4665",-71.7215238232,41.6535541601,159.72,"2021-03-17T14:01:43Z",2021-03-17 14:01:43
"4666",-71.7215034552,41.6535426769,159.72,"2021-03-17T14:01:44Z",2021-03-17 14:01:44
"4667",-71.7213902995,41.6534566786,155.87,"2021-03-17T14:01:53Z",2021-03-17 14:01:53
"4668",-71.721287705,41.6534115002,153.95,"2021-03-17T14:02:02Z",2021-03-17 14:02:02
"4669",-71.721206652,41.6533604544,153.47,"2021-03-17T14:02:12Z",2021-03-17 14:02:12
"4670",-71.721173292,41.6533433553,153.47,"2021-03-17T14:02:15Z",2021-03-17 14:02:15
"4671",-71.7211571988,41.6533319559,153.47,"2021-03-17T14:02:16Z",2021-03-17 14:02:16
"4672",-71.7211176362,41.6533063073,152.99,"2021-03-17T14:02:20Z",2021-03-17 14:02:20
"4673",-71.7209982779,41.6532401741,152.03,"2021-03-17T14:02:30Z",2021-03-17 14:02:30
"4674",-71.7208831944,41.6532120947,153.47,"2021-03-17T14:02:39Z",2021-03-17 14:02:39
"4675",-71.7207873054,41.6532345582,153.95,"2021-03-17T14:02:51Z",2021-03-17 14:02:51
"4676",-71.7207733914,41.6532079875,153.95,"2021-03-17T14:03:15Z",2021-03-17 14:03:15
"4677",-71.720764339,41.6532253381,151.54,"2021-03-17T14:03:39Z",2021-03-17 14:03:39
"4678",-71.7207525205,41.6532066464,152.03,"2021-03-17T14:04:02Z",2021-03-17 14:04:02
"4679",-71.7207947653,41.6532666609,152.03,"2021-03-17T14:04:17Z",2021-03-17 14:04:17
"4680",-71.7207974475,41.6533018649,151.06,"2021-03-17T14:04:21Z",2021-03-17 14:04:21
"4681",-71.7208028957,41.653363388,150.1,"2021-03-17T14:04:29Z",2021-03-17 14:04:29
"4682",-71.720805075,41.6534172837,150.1,"2021-03-17T14:04:37Z",2021-03-17 14:04:37
"4683",-71.7206940986,41.6534491349,151.54,"2021-03-17T14:04:47Z",2021-03-17 14:04:47
"4684",-71.7206096929,41.6535044555,151.54,"2021-03-17T14:05:00Z",2021-03-17 14:05:00
"4685",-71.7205918394,41.6535119154,152.51,"2021-03-17T14:05:04Z",2021-03-17 14:05:04
"4686",-71.7205423862,41.6535021085,152.03,"2021-03-17T14:05:09Z",2021-03-17 14:05:09
"4687",-71.7205001414,41.6535603628,150.1,"2021-03-17T14:05:19Z",2021-03-17 14:05:19
"4688",-71.7204732355,41.6535754502,149.62,"2021-03-17T14:05:22Z",2021-03-17 14:05:22
"4689",-71.7203954514,41.6535591893,150.58,"2021-03-17T14:05:30Z",2021-03-17 14:05:30
"4690",-71.7203249596,41.6535341274,150.58,"2021-03-17T14:05:36Z",2021-03-17 14:05:36
"4691",-71.7202610057,41.6535748634,153.47,"2021-03-17T14:05:41Z",2021-03-17 14:05:41
"4692",-71.7201491911,41.6535740253,152.99,"2021-03-17T14:05:50Z",2021-03-17 14:05:50
"4693",-71.7201061081,41.6535733547,152.51,"2021-03-17T14:05:53Z",2021-03-17 14:05:53
"4694",-71.7200487759,41.6535601113,151.54,"2021-03-17T14:05:57Z",2021-03-17 14:05:57
"4695",-71.7199390568,41.6535348818,152.99,"2021-03-17T14:06:08Z",2021-03-17 14:06:08
"4696",-71.719869487,41.6535717621,152.99,"2021-03-17T14:06:20Z",2021-03-17 14:06:20
"4697",-71.7197658867,41.6535831615,153.47,"2021-03-17T14:06:32Z",2021-03-17 14:06:32
"4698",-71.7196386494,41.6535810661,152.03,"2021-03-17T14:06:44Z",2021-03-17 14:06:44
"4699",-71.7196100671,41.6535795573,152.03,"2021-03-17T14:06:46Z",2021-03-17 14:06:46
"4700",-71.7194966599,41.6535589378,151.06,"2021-03-17T14:06:57Z",2021-03-17 14:06:57
"4701",-71.7194493022,41.6535556689,151.06,"2021-03-17T14:07:03Z",2021-03-17 14:07:03
"4702",-71.7193598673,41.6535848379,149.62,"2021-03-17T14:07:15Z",2021-03-17 14:07:15
"4703",-71.7192514893,41.6535603628,147.22,"2021-03-17T14:07:25Z",2021-03-17 14:07:25
"4704",-71.7191649042,41.6535321996,146.74,"2021-03-17T14:07:36Z",2021-03-17 14:07:36
"4705",-71.7190717813,41.6535067186,146.26,"2021-03-17T14:07:44Z",2021-03-17 14:07:44
"4706",-71.7190114316,41.653462043,146.74,"2021-03-17T14:07:49Z",2021-03-17 14:07:49
"4707",-71.7188863736,41.6534148529,148.66,"2021-03-17T14:07:59Z",2021-03-17 14:07:59
"4708",-71.7187677696,41.6533636395,150.1,"2021-03-17T14:08:11Z",2021-03-17 14:08:11
"4709",-71.7187063303,41.6533130966,151.06,"2021-03-17T14:08:21Z",2021-03-17 14:08:21
"4710",-71.7186593078,41.6532478854,151.06,"2021-03-17T14:08:32Z",2021-03-17 14:08:32
"4711",-71.7185455654,41.6532353964,149.14,"2021-03-17T14:08:43Z",2021-03-17 14:08:43
"4712",-71.7184244469,41.6532253381,148.18,"2021-03-17T14:08:53Z",2021-03-17 14:08:53
"4713",-71.7183685396,41.6532563511,148.66,"2021-03-17T14:08:58Z",2021-03-17 14:08:58
"4714",-71.718313219,41.6532828379,150.1,"2021-03-17T14:09:03Z",2021-03-17 14:09:03
"4715",-71.718258569,41.6533053014,150.58,"2021-03-17T14:09:12Z",2021-03-17 14:09:12
"4716",-71.7181698885,41.6533571016,149.62,"2021-03-17T14:09:23Z",2021-03-17 14:09:23
"4717",-71.7180882487,41.6533953231,147.7,"2021-03-17T14:09:34Z",2021-03-17 14:09:34
"4718",-71.7180030886,41.6534718499,145.3,"2021-03-17T14:09:43Z",2021-03-17 14:09:43
"4719",-71.7179426551,41.6535524838,144.34,"2021-03-17T14:09:51Z",2021-03-17 14:09:51
"4720",-71.7178856581,41.6535759531,141.93,"2021-03-17T14:09:58Z",2021-03-17 14:09:58
"4721",-71.7177994922,41.6536129173,141.45,"2021-03-17T14:10:06Z",2021-03-17 14:10:06
"4722",-71.7176907789,41.6537190322,143.37,"2021-03-17T14:10:19Z",2021-03-17 14:10:19
"4723",-71.7176217958,41.6538034379,144.82,"2021-03-17T14:10:28Z",2021-03-17 14:10:28
"4724",-71.717508221,41.6538279969,142.89,"2021-03-17T14:10:39Z",2021-03-17 14:10:39
"4725",-71.7174277548,41.6539069545,141.45,"2021-03-17T14:10:50Z",2021-03-17 14:10:50
"4726",-71.7172915488,41.6539926175,136.16,"2021-03-17T14:11:05Z",2021-03-17 14:11:05
"4727",-71.7172258347,41.653992366,136.16,"2021-03-17T14:11:10Z",2021-03-17 14:11:10
"4728",-71.7171132658,41.6540361196,137.13,"2021-03-17T14:11:20Z",2021-03-17 14:11:20
"4729",-71.7170660757,41.6540947929,138.57,"2021-03-17T14:11:31Z",2021-03-17 14:11:31
"4730",-71.7170531675,41.6541150771,139.05,"2021-03-17T14:11:34Z",2021-03-17 14:11:34
"4731",-71.7169835977,41.6542056017,141.45,"2021-03-17T14:11:47Z",2021-03-17 14:11:47
"4732",-71.7169060651,41.6542817093,142.41,"2021-03-17T14:11:59Z",2021-03-17 14:11:59
"4733",-71.7167900596,41.6542950366,141.93,"2021-03-17T14:12:10Z",2021-03-17 14:12:10
"4734",-71.7167313024,41.6543381196,141.93,"2021-03-17T14:12:22Z",2021-03-17 14:12:22
"4735",-71.7166723777,41.6543896683,142.89,"2021-03-17T14:12:31Z",2021-03-17 14:12:31
"4736",-71.7166278698,41.6544511914,142.89,"2021-03-17T14:12:40Z",2021-03-17 14:12:40
"4737",-71.7165602278,41.6545261256,143.85,"2021-03-17T14:12:51Z",2021-03-17 14:12:51
"4738",-71.7165809311,41.6545543727,144.82,"2021-03-17T14:12:56Z",2021-03-17 14:12:56
"4739",-71.7166023888,41.6545609105,144.82,"2021-03-17T14:12:58Z",2021-03-17 14:12:58
"4740",-71.7166408617,41.6546046641,145.3,"2021-03-17T14:13:07Z",2021-03-17 14:13:07
"4741",-71.7167111021,41.6546448134,144.82,"2021-03-17T14:13:18Z",2021-03-17 14:13:18
"4742",-71.7167287879,41.6547349188,142.41,"2021-03-17T14:13:27Z",2021-03-17 14:13:27
"4743",-71.7167924903,41.6547562089,140.97,"2021-03-17T14:13:39Z",2021-03-17 14:13:39
"4744",-71.7169030476,41.6547595616,140.97,"2021-03-17T14:13:45Z",2021-03-17 14:13:45
"4745",-71.717030704,41.6547770798,138.57,"2021-03-17T14:13:55Z",2021-03-17 14:13:55
"4746",-71.7170458753,41.6548349988,136.16,"2021-03-17T14:14:04Z",2021-03-17 14:14:04
"4747",-71.7170363199,41.6549608111,134.24,"2021-03-17T14:14:16Z",2021-03-17 14:14:16
"4748",-71.7170426063,41.6550513357,135.68,"2021-03-17T14:14:22Z",2021-03-17 14:14:22
"4749",-71.7171040457,41.655128533,137.61,"2021-03-17T14:14:34Z",2021-03-17 14:14:34
"4750",-71.7171397526,41.6551670898,140.49,"2021-03-17T14:14:56Z",2021-03-17 14:14:56
"4751",-71.7171371542,41.6552064847,140.97,"2021-03-17T14:15:10Z",2021-03-17 14:15:10
"4752",-71.7171570193,41.6552102566,140.01,"2021-03-17T14:15:26Z",2021-03-17 14:15:26
"4753",-71.7171298619,41.6552209016,142.89,"2021-03-17T14:15:55Z",2021-03-17 14:15:55
"4754",-71.7170947418,41.6552104242,140.01,"2021-03-17T14:16:24Z",2021-03-17 14:16:24
"4755",-71.7171198875,41.655245712,143.37,"2021-03-17T14:16:50Z",2021-03-17 14:16:50
"4756",-71.7171565164,41.6552130226,143.85,"2021-03-17T14:17:20Z",2021-03-17 14:17:20
"4757",-71.7171602882,41.6552513279,146.26,"2021-03-17T14:18:04Z",2021-03-17 14:18:04
"4758",-71.7171908822,41.6551969294,149.14,"2021-03-17T14:18:36Z",2021-03-17 14:18:36
