"","lon","lat","ele","time","datetime"
"23",-71.4552669693,41.8204780854,12.63,"2023-02-01T15:04:57Z",2023-02-01 15:04:57
"24",-71.4554459229,41.8204360921,13.12,"2023-02-01T15:05:08Z",2023-02-01 15:05:08
"25",-71.4555822965,41.8204422947,14.08,"2023-02-01T15:05:17Z",2023-02-01 15:05:17
"26",-71.4557760861,41.8205073383,14.56,"2023-02-01T15:05:30Z",2023-02-01 15:05:30
"27",-71.4560433012,41.8206128664,14.56,"2023-02-01T15:05:49Z",2023-02-01 15:05:49
"28",-71.4562609792,41.8207138684,18.4,"2023-02-01T15:06:04Z",2023-02-01 15:06:04
"29",-71.4564219955,41.8207971007,16,"2023-02-01T15:06:17Z",2023-02-01 15:06:17
"30",-71.4566033799,41.8208563607,16,"2023-02-01T15:06:29Z",2023-02-01 15:06:29
"31",-71.4568124246,41.8209292833,16.48,"2023-02-01T15:06:42Z",2023-02-01 15:06:42
"32",-71.4569767937,41.8209959194,16,"2023-02-01T15:06:52Z",2023-02-01 15:06:52
"33",-71.4571783785,41.821068842,16,"2023-02-01T15:07:04Z",2023-02-01 15:07:04
"34",-71.4573924523,41.8211496435,16,"2023-02-01T15:07:18Z",2023-02-01 15:07:18
"35",-71.4575864095,41.8212349713,15.52,"2023-02-01T15:07:30Z",2023-02-01 15:07:30
"36",-71.4577698056,41.8213100731,17.44,"2023-02-01T15:07:41Z",2023-02-01 15:07:41
"37",-71.4579902496,41.8214150984,16,"2023-02-01T15:07:56Z",2023-02-01 15:07:56
"38",-71.4581914991,41.8214920443,17.92,"2023-02-01T15:08:08Z",2023-02-01 15:08:08
"39",-71.4582166448,41.8215041142,18.4,"2023-02-01T15:08:10Z",2023-02-01 15:08:10
"40",-71.4582282957,41.8215128314,17.92,"2023-02-01T15:08:11Z",2023-02-01 15:08:11
"41",-71.458247574,41.8215204589,17.44,"2023-02-01T15:08:12Z",2023-02-01 15:08:12
"42",-71.4582676906,41.8215299305,16.96,"2023-02-01T15:08:13Z",2023-02-01 15:08:13
"43",-71.4582862984,41.8215407431,16.96,"2023-02-01T15:08:14Z",2023-02-01 15:08:14
"44",-71.4582988713,41.8215494603,16.96,"2023-02-01T15:08:15Z",2023-02-01 15:08:15
"45",-71.4583492465,41.8215793837,16,"2023-02-01T15:08:20Z",2023-02-01 15:08:20
"46",-71.4585322235,41.8216733448,14.08,"2023-02-01T15:08:33Z",2023-02-01 15:08:33
"47",-71.4587126859,41.8217502907,15.52,"2023-02-01T15:08:45Z",2023-02-01 15:08:45
"48",-71.458938159,41.8218447547,17.44,"2023-02-01T15:08:59Z",2023-02-01 15:08:59
"49",-71.4591223095,41.821927065,19.84,"2023-02-01T15:09:10Z",2023-02-01 15:09:10
"50",-71.4591324516,41.8219356146,19.84,"2023-02-01T15:09:11Z",2023-02-01 15:09:11
"51",-71.4593423344,41.8220123928,21.77,"2023-02-01T15:09:24Z",2023-02-01 15:09:24
"52",-71.4595642872,41.8220964633,21.77,"2023-02-01T15:09:37Z",2023-02-01 15:09:37
"53",-71.4597416483,41.8221964594,21.77,"2023-02-01T15:09:48Z",2023-02-01 15:09:48
"54",-71.4599300735,41.8222566415,22.25,"2023-02-01T15:09:59Z",2023-02-01 15:09:59
"55",-71.4599460829,41.8222557195,22.25,"2023-02-01T15:10:00Z",2023-02-01 15:10:00
"56",-71.4599630143,41.822255468,22.25,"2023-02-01T15:10:01Z",2023-02-01 15:10:01
"57",-71.4599791076,41.8222580664,22.25,"2023-02-01T15:10:02Z",2023-02-01 15:10:02
"58",-71.4599948656,41.822262425,22.25,"2023-02-01T15:10:03Z",2023-02-01 15:10:03
"59",-71.460234588,41.8223039154,24.65,"2023-02-01T15:10:15Z",2023-02-01 15:10:15
"60",-71.4603840373,41.8223301508,26.09,"2023-02-01T15:10:24Z",2023-02-01 15:10:24
"61",-71.460517142,41.8223840464,25.61,"2023-02-01T15:10:33Z",2023-02-01 15:10:33
"62",-71.4605149627,41.8223974574,26.09,"2023-02-01T15:10:34Z",2023-02-01 15:10:34
"63",-71.4604776632,41.8226062506,25.61,"2023-02-01T15:10:49Z",2023-02-01 15:10:49
"64",-71.460448578,41.8227989506,27.05,"2023-02-01T15:11:03Z",2023-02-01 15:11:03
"65",-71.4603915811,41.8230259325,28.98,"2023-02-01T15:11:19Z",2023-02-01 15:11:19
"66",-71.4603619929,41.8231581151,28.02,"2023-02-01T15:11:29Z",2023-02-01 15:11:29
"67",-71.4603531919,41.8231818359,28.02,"2023-02-01T15:11:31Z",2023-02-01 15:11:31
"68",-71.4603444748,41.8232015334,28.02,"2023-02-01T15:11:32Z",2023-02-01 15:11:32
"69",-71.4603299741,41.8232204765,28.02,"2023-02-01T15:11:33Z",2023-02-01 15:11:33
"70",-71.4602007251,41.8233982567,28.5,"2023-02-01T15:11:45Z",2023-02-01 15:11:45
"71",-71.4600545447,41.8235627096,27.53,"2023-02-01T15:12:01Z",2023-02-01 15:12:01
"72",-71.4599675406,41.8236820679,26.57,"2023-02-01T15:12:11Z",2023-02-01 15:12:11
"73",-71.4598319214,41.8238441739,27.05,"2023-02-01T15:12:25Z",2023-02-01 15:12:25
"74",-71.4597248007,41.8239866663,27.05,"2023-02-01T15:12:37Z",2023-02-01 15:12:37
"75",-71.4596295822,41.8241105508,27.05,"2023-02-01T15:12:47Z",2023-02-01 15:12:47
"76",-71.4595855772,41.8241684698,27.53,"2023-02-01T15:12:52Z",2023-02-01 15:12:52
"77",-71.4595963899,41.8241813779,27.53,"2023-02-01T15:12:53Z",2023-02-01 15:12:53
"78",-71.4596383832,41.8242634367,28.02,"2023-02-01T15:12:58Z",2023-02-01 15:12:58
"79",-71.4596361201,41.8242775183,28.02,"2023-02-01T15:12:59Z",2023-02-01 15:12:59
"80",-71.4596206136,41.8243201822,29.46,"2023-02-01T15:13:03Z",2023-02-01 15:13:03
"81",-71.4596336894,41.8243400473,29.94,"2023-02-01T15:13:05Z",2023-02-01 15:13:05
"82",-71.4597833902,41.8244154006,31.38,"2023-02-01T15:13:14Z",2023-02-01 15:13:14
"83",-71.459800154,41.8244226091,30.9,"2023-02-01T15:13:15Z",2023-02-01 15:13:15
"84",-71.4598173369,41.8244304042,30.9,"2023-02-01T15:13:16Z",2023-02-01 15:13:16
"85",-71.4600216877,41.82451942,29.46,"2023-02-01T15:13:28Z",2023-02-01 15:13:28
"86",-71.4602174051,41.8246045802,29.46,"2023-02-01T15:13:40Z",2023-02-01 15:13:40
"87",-71.4604302216,41.824702397,30.9,"2023-02-01T15:13:54Z",2023-02-01 15:13:54
"88",-71.4605849516,41.8247883953,31.86,"2023-02-01T15:14:06Z",2023-02-01 15:14:06
"89",-71.4607034717,41.8248578813,31.38,"2023-02-01T15:14:14Z",2023-02-01 15:14:14
"90",-71.4607230015,41.8248683587,31.38,"2023-02-01T15:14:15Z",2023-02-01 15:14:15
"91",-71.4607416932,41.8248719629,30.9,"2023-02-01T15:14:16Z",2023-02-01 15:14:16
"92",-71.4607764781,41.8248774111,30.9,"2023-02-01T15:14:18Z",2023-02-01 15:14:18
"93",-71.4608038869,41.8249222543,31.38,"2023-02-01T15:14:23Z",2023-02-01 15:14:23
"94",-71.4608276077,41.8249566201,31.38,"2023-02-01T15:14:24Z",2023-02-01 15:14:24
"95",-71.4607864525,41.825115541,31.86,"2023-02-01T15:14:35Z",2023-02-01 15:14:35
"96",-71.4607661683,41.8251581211,31.86,"2023-02-01T15:14:39Z",2023-02-01 15:14:39
"97",-71.4607596304,41.8251708616,31.38,"2023-02-01T15:14:40Z",2023-02-01 15:14:40
"98",-71.4607486501,41.8251842726,30.9,"2023-02-01T15:14:41Z",2023-02-01 15:14:41
"99",-71.4607328922,41.8252014555,30.9,"2023-02-01T15:14:42Z",2023-02-01 15:14:42
"100",-71.4607183915,41.825218806,30.9,"2023-02-01T15:14:43Z",2023-02-01 15:14:43
"101",-71.4607055672,41.8252382521,30.9,"2023-02-01T15:14:44Z",2023-02-01 15:14:44
"102",-71.4606974367,41.8252545968,30.9,"2023-02-01T15:14:45Z",2023-02-01 15:14:45
"103",-71.4606851991,41.8252618052,30.9,"2023-02-01T15:14:46Z",2023-02-01 15:14:46
"104",-71.4606575388,41.8252787367,31.86,"2023-02-01T15:14:49Z",2023-02-01 15:14:49
"105",-71.4606413618,41.825290639,31.86,"2023-02-01T15:14:50Z",2023-02-01 15:14:50
"106",-71.4606249332,41.825303128,31.86,"2023-02-01T15:14:51Z",2023-02-01 15:14:51
"107",-71.4606101811,41.8253175449,31.86,"2023-02-01T15:14:52Z",2023-02-01 15:14:52
"108",-71.4605968539,41.8253312912,32.34,"2023-02-01T15:14:53Z",2023-02-01 15:14:53
"109",-71.4605847001,41.8253447022,32.34,"2023-02-01T15:14:54Z",2023-02-01 15:14:54
"110",-71.4604825247,41.8254887871,32.82,"2023-02-01T15:15:07Z",2023-02-01 15:15:07
"111",-71.4603800979,41.8256202154,33.78,"2023-02-01T15:15:18Z",2023-02-01 15:15:18
"112",-71.4602573868,41.825794559,34.26,"2023-02-01T15:15:32Z",2023-02-01 15:15:32
"113",-71.4601494279,41.825953396,33.3,"2023-02-01T15:15:45Z",2023-02-01 15:15:45
"114",-71.4600974601,41.8260284141,32.34,"2023-02-01T15:15:51Z",2023-02-01 15:15:51
"115",-71.4600016549,41.8261625245,32.34,"2023-02-01T15:16:02Z",2023-02-01 15:16:02
"116",-71.4599189255,41.8262324296,32.82,"2023-02-01T15:16:08Z",2023-02-01 15:16:08
"117",-71.4599137288,41.8262439128,32.82,"2023-02-01T15:16:09Z",2023-02-01 15:16:09
"118",-71.4599180873,41.8262682203,32.82,"2023-02-01T15:16:12Z",2023-02-01 15:16:12
"119",-71.4600055106,41.826334605,33.78,"2023-02-01T15:16:21Z",2023-02-01 15:16:21
"120",-71.4600216877,41.8263483513,33.78,"2023-02-01T15:16:22Z",2023-02-01 15:16:22
"121",-71.4600420557,41.8263624329,33.78,"2023-02-01T15:16:23Z",2023-02-01 15:16:23
"122",-71.4600600768,41.8263771851,34.26,"2023-02-01T15:16:24Z",2023-02-01 15:16:24
"123",-71.4600791037,41.8263939489,34.26,"2023-02-01T15:16:25Z",2023-02-01 15:16:25
"124",-71.4601003099,41.8264061026,34.74,"2023-02-01T15:16:26Z",2023-02-01 15:16:26
"125",-71.4601175766,41.8264164124,35.23,"2023-02-01T15:16:27Z",2023-02-01 15:16:27
"126",-71.4601297304,41.8264250457,35.23,"2023-02-01T15:16:28Z",2023-02-01 15:16:28
"127",-71.4603175689,41.8265202641,36.19,"2023-02-01T15:16:41Z",2023-02-01 15:16:41
"128",-71.4603381045,41.8265257962,36.19,"2023-02-01T15:16:42Z",2023-02-01 15:16:42
"129",-71.4603641722,41.826524036,35.71,"2023-02-01T15:16:43Z",2023-02-01 15:16:43
"130",-71.4603862166,41.8265174981,35.71,"2023-02-01T15:16:44Z",2023-02-01 15:16:44
"131",-71.4604089316,41.8265088648,35.23,"2023-02-01T15:16:45Z",2023-02-01 15:16:45
"132",-71.4604231808,41.8265014887,34.74,"2023-02-01T15:16:46Z",2023-02-01 15:16:46
"133",-71.4604621567,41.8264326733,32.82,"2023-02-01T15:16:57Z",2023-02-01 15:16:57
"134",-71.4605558664,41.8262681365,36.19,"2023-02-01T15:17:12Z",2023-02-01 15:17:12
"135",-71.4607112668,41.8261287455,36.19,"2023-02-01T15:17:26Z",2023-02-01 15:17:26
"136",-71.4609274361,41.8259975687,33.3,"2023-02-01T15:17:39Z",2023-02-01 15:17:39
"137",-71.4609598741,41.8259882648,32.82,"2023-02-01T15:17:41Z",2023-02-01 15:17:41
"138",-71.4609791525,41.8259823974,32.34,"2023-02-01T15:17:42Z",2023-02-01 15:17:42
"139",-71.4612544142,41.8259179406,27.53,"2023-02-01T15:17:56Z",2023-02-01 15:17:56
"140",-71.4614748582,41.8257935531,25.13,"2023-02-01T15:18:10Z",2023-02-01 15:18:10
"141",-71.4615205396,41.8256789725,23.21,"2023-02-01T15:18:19Z",2023-02-01 15:18:19
"142",-71.4615052007,41.8255709298,23.69,"2023-02-01T15:18:27Z",2023-02-01 15:18:27
"143",-71.4614972379,41.8255588599,23.69,"2023-02-01T15:18:28Z",2023-02-01 15:18:28
"144",-71.4614901133,41.8255439401,24.17,"2023-02-01T15:18:29Z",2023-02-01 15:18:29
"145",-71.4614881016,41.8255306128,24.65,"2023-02-01T15:18:30Z",2023-02-01 15:18:30
"146",-71.4614864253,41.8255173694,25.13,"2023-02-01T15:18:31Z",2023-02-01 15:18:31
"147",-71.4615048654,41.825307738,24.65,"2023-02-01T15:18:46Z",2023-02-01 15:18:46
"148",-71.4615392312,41.8252516631,24.17,"2023-02-01T15:18:52Z",2023-02-01 15:18:52
"149",-71.4616681449,41.8251752201,22.73,"2023-02-01T15:19:03Z",2023-02-01 15:19:03
"150",-71.461789012,41.8251217436,20.32,"2023-02-01T15:19:12Z",2023-02-01 15:19:12
"151",-71.4618082065,41.8251231685,20.32,"2023-02-01T15:19:13Z",2023-02-01 15:19:13
"152",-71.4618543908,41.8251186423,20.32,"2023-02-01T15:19:16Z",2023-02-01 15:19:16
"153",-71.4618743397,41.8251134455,20.32,"2023-02-01T15:19:17Z",2023-02-01 15:19:17
"154",-71.4619270619,41.8250853661,18.4,"2023-02-01T15:19:26Z",2023-02-01 15:19:26
"155",-71.4619921055,41.8250588793,17.92,"2023-02-01T15:19:45Z",2023-02-01 15:19:45
"156",-71.4620924369,41.8250694405,17.92,"2023-02-01T15:20:15Z",2023-02-01 15:20:15
"157",-71.4622655232,41.8251012079,23.21,"2023-02-01T15:21:01Z",2023-02-01 15:21:01
"158",-71.4621982165,41.8251105957,25.61,"2023-02-01T15:21:43Z",2023-02-01 15:21:43
"159",-71.4621199295,41.8250598852,25.61,"2023-02-01T15:22:15Z",2023-02-01 15:22:15
"160",-71.4621349331,41.8250861205,30.42,"2023-02-01T15:22:43Z",2023-02-01 15:22:43
"161",-71.4621351007,41.8250560295,25.61,"2023-02-01T15:23:16Z",2023-02-01 15:23:16
"162",-71.4621158224,41.8250662554,25.13,"2023-02-01T15:23:45Z",2023-02-01 15:23:45
"163",-71.4621180017,41.8250690214,24.65,"2023-02-01T15:24:02Z",2023-02-01 15:24:02
"164",-71.4620396309,41.8250955082,24.17,"2023-02-01T15:24:15Z",2023-02-01 15:24:15
"165",-71.4619777724,41.82508545,21.77,"2023-02-01T15:24:24Z",2023-02-01 15:24:24
"166",-71.4619049337,41.82510674,22.25,"2023-02-01T15:24:36Z",2023-02-01 15:24:36
"167",-71.4619378746,41.8250879645,22.25,"2023-02-01T15:24:40Z",2023-02-01 15:24:40
"168",-71.4619828854,41.8250810914,22.25,"2023-02-01T15:24:44Z",2023-02-01 15:24:44
"169",-71.4619590808,41.8250788283,17.92,"2023-02-01T15:24:58Z",2023-02-01 15:24:58
"170",-71.4619326778,41.825077571,17.92,"2023-02-01T15:25:01Z",2023-02-01 15:25:01
"171",-71.4618546423,41.8251070753,17.92,"2023-02-01T15:25:11Z",2023-02-01 15:25:11
"172",-71.461815834,41.825165078,18.88,"2023-02-01T15:25:19Z",2023-02-01 15:25:19
"173",-71.4618410636,41.825214196,19.84,"2023-02-01T15:25:24Z",2023-02-01 15:25:24
"174",-71.4619237091,41.8252645712,19.84,"2023-02-01T15:25:34Z",2023-02-01 15:25:34
"175",-71.4619712345,41.825329531,20.81,"2023-02-01T15:25:47Z",2023-02-01 15:25:47
"176",-71.4619929437,41.825414272,21.77,"2023-02-01T15:26:04Z",2023-02-01 15:26:04
"177",-71.4620097913,41.8254612945,22.25,"2023-02-01T15:26:17Z",2023-02-01 15:26:17
"178",-71.4620248787,41.8254860211,21.29,"2023-02-01T15:26:34Z",2023-02-01 15:26:34
"179",-71.4620535448,41.8255655654,22.25,"2023-02-01T15:26:48Z",2023-02-01 15:26:48
"180",-71.4620473422,41.8255158607,22.25,"2023-02-01T15:27:07Z",2023-02-01 15:27:07
"181",-71.4620541316,41.8254929781,21.77,"2023-02-01T15:27:12Z",2023-02-01 15:27:12
"182",-71.462002499,41.8254475482,24.65,"2023-02-01T15:27:21Z",2023-02-01 15:27:21
"183",-71.4619730785,41.8254467938,26.09,"2023-02-01T15:27:29Z",2023-02-01 15:27:29
"184",-71.4619402215,41.8254964147,28.02,"2023-02-01T15:27:36Z",2023-02-01 15:27:36
"185",-71.4619332645,41.8255078979,28.02,"2023-02-01T15:27:37Z",2023-02-01 15:27:37
"186",-71.4619392995,41.8255278468,28.5,"2023-02-01T15:27:39Z",2023-02-01 15:27:39
"187",-71.4619726595,41.8255857658,29.94,"2023-02-01T15:27:51Z",2023-02-01 15:27:51
"188",-71.4619456697,41.8255808204,27.05,"2023-02-01T15:28:03Z",2023-02-01 15:28:03
"189",-71.4619279839,41.8255450297,25.13,"2023-02-01T15:28:07Z",2023-02-01 15:28:07
"190",-71.4619584102,41.8255451135,24.65,"2023-02-01T15:28:11Z",2023-02-01 15:28:11
"191",-71.4620109648,41.8255858496,23.69,"2023-02-01T15:28:19Z",2023-02-01 15:28:19
"192",-71.4620142337,41.8255976681,23.69,"2023-02-01T15:28:20Z",2023-02-01 15:28:20
"193",-71.4620190114,41.8256080616,23.69,"2023-02-01T15:28:21Z",2023-02-01 15:28:21
"194",-71.4620879944,41.8257084768,23.69,"2023-02-01T15:28:32Z",2023-02-01 15:28:32
"195",-71.4621015731,41.8257374782,23.69,"2023-02-01T15:28:36Z",2023-02-01 15:28:36
"196",-71.4621625934,41.8257643841,23.21,"2023-02-01T15:28:46Z",2023-02-01 15:28:46
"197",-71.4622248709,41.8257256597,22.25,"2023-02-01T15:28:57Z",2023-02-01 15:28:57
"198",-71.462247083,41.8257683236,22.73,"2023-02-01T15:29:21Z",2023-02-01 15:29:21
"199",-71.4621905889,41.8257503863,20.32,"2023-02-01T15:29:31Z",2023-02-01 15:29:31
"200",-71.4621861465,41.8257444352,20.32,"2023-02-01T15:29:32Z",2023-02-01 15:29:32
"201",-71.4621589053,41.8257145956,21.77,"2023-02-01T15:29:43Z",2023-02-01 15:29:43
"202",-71.4621713106,41.8256796431,21.77,"2023-02-01T15:29:55Z",2023-02-01 15:29:55
"203",-71.4621643536,41.8256656453,20.81,"2023-02-01T15:30:05Z",2023-02-01 15:30:05
"204",-71.4621786028,41.8256434333,20.32,"2023-02-01T15:30:17Z",2023-02-01 15:30:17
"205",-71.4621712267,41.8256238196,21.29,"2023-02-01T15:30:31Z",2023-02-01 15:30:31
"206",-71.4621343464,41.8255976681,21.77,"2023-02-01T15:31:02Z",2023-02-01 15:31:02
"207",-71.4621568937,41.8256073911,20.32,"2023-02-01T15:31:29Z",2023-02-01 15:31:29
"208",-71.462144237,41.8255980033,20.32,"2023-02-01T15:31:45Z",2023-02-01 15:31:45
"209",-71.4621762559,41.8255825806,19.84,"2023-02-01T15:32:12Z",2023-02-01 15:32:12
"210",-71.4621879905,41.8255734444,19.36,"2023-02-01T15:32:44Z",2023-02-01 15:32:44
"211",-71.4622247033,41.8255671579,18.4,"2023-02-01T15:33:04Z",2023-02-01 15:33:04
"212",-71.4622230269,41.8256021943,20.32,"2023-02-01T15:33:24Z",2023-02-01 15:33:24
"213",-71.4622277208,41.8256224785,19.84,"2023-02-01T15:33:39Z",2023-02-01 15:33:39
"214",-71.4621789381,41.8256553356,19.84,"2023-02-01T15:33:51Z",2023-02-01 15:33:51
"215",-71.462212801,41.8257010169,19.84,"2023-02-01T15:34:04Z",2023-02-01 15:34:04
"216",-71.462214645,41.8256914616,22.25,"2023-02-01T15:34:17Z",2023-02-01 15:34:17
"217",-71.4621707238,41.8257226422,21.77,"2023-02-01T15:34:29Z",2023-02-01 15:34:29
"218",-71.4621543791,41.825749632,21.29,"2023-02-01T15:34:41Z",2023-02-01 15:34:41
"219",-71.4621770103,41.8258186989,20.32,"2023-02-01T15:34:52Z",2023-02-01 15:34:52
"220",-71.4622515254,41.8259285018,22.73,"2023-02-01T15:35:05Z",2023-02-01 15:35:05
"221",-71.4623125456,41.8260458484,24.65,"2023-02-01T15:35:18Z",2023-02-01 15:35:18
"222",-71.4624071773,41.8262030929,25.61,"2023-02-01T15:35:31Z",2023-02-01 15:35:31
"223",-71.4625071734,41.8263516203,26.09,"2023-02-01T15:35:44Z",2023-02-01 15:35:44
"224",-71.4625663497,41.8264399655,26.57,"2023-02-01T15:35:53Z",2023-02-01 15:35:53
"225",-71.462601386,41.8265180849,26.57,"2023-02-01T15:36:02Z",2023-02-01 15:36:02
"226",-71.4625975303,41.8265164085,25.61,"2023-02-01T15:36:15Z",2023-02-01 15:36:15
"227",-71.4625940938,41.8265195098,25.61,"2023-02-01T15:36:16Z",2023-02-01 15:36:16
"228",-71.4625785034,41.8264992256,24.65,"2023-02-01T15:36:19Z",2023-02-01 15:36:19
"229",-71.4625132922,41.8263602536,22.73,"2023-02-01T15:36:34Z",2023-02-01 15:36:34
"230",-71.4624414593,41.8262506183,21.29,"2023-02-01T15:36:46Z",2023-02-01 15:36:46
"231",-71.4624343347,41.8262388837,21.29,"2023-02-01T15:36:48Z",2023-02-01 15:36:48
"232",-71.462402232,41.8261772767,21.29,"2023-02-01T15:36:59Z",2023-02-01 15:36:59
"233",-71.4624626655,41.8262201082,21.29,"2023-02-01T15:37:12Z",2023-02-01 15:37:12
"234",-71.4625034854,41.8262467626,21.29,"2023-02-01T15:37:23Z",2023-02-01 15:37:23
"235",-71.4625666849,41.8262392189,20.32,"2023-02-01T15:37:37Z",2023-02-01 15:37:37
"236",-71.4626033138,41.8262286577,22.73,"2023-02-01T15:37:53Z",2023-02-01 15:37:53
"237",-71.4626244362,41.8262180127,23.21,"2023-02-01T15:38:13Z",2023-02-01 15:38:13
"238",-71.4626096003,41.8262115587,22.25,"2023-02-01T15:38:28Z",2023-02-01 15:38:28
"239",-71.4626279566,41.8261854909,21.29,"2023-02-01T15:38:43Z",2023-02-01 15:38:43
"240",-71.4626193233,41.826197058,21.29,"2023-02-01T15:38:58Z",2023-02-01 15:38:58
"241",-71.4626158867,41.8261694815,21.77,"2023-02-01T15:39:20Z",2023-02-01 15:39:20
"242",-71.4626106899,41.8261614349,18.88,"2023-02-01T15:39:42Z",2023-02-01 15:39:42
"243",-71.4625919145,41.8261748459,17.92,"2023-02-01T15:40:03Z",2023-02-01 15:40:03
"244",-71.4625640865,41.8261542264,18.4,"2023-02-01T15:40:15Z",2023-02-01 15:40:15
"245",-71.4625686966,41.8261429109,18.4,"2023-02-01T15:40:32Z",2023-02-01 15:40:32
"246",-71.4625515137,41.8261472695,17.92,"2023-02-01T15:40:51Z",2023-02-01 15:40:51
"247",-71.4625405334,41.8261392228,16.48,"2023-02-01T15:41:09Z",2023-02-01 15:41:09
"248",-71.4625172317,41.8260976486,17.92,"2023-02-01T15:41:23Z",2023-02-01 15:41:23
"249",-71.4624936786,41.8260988221,18.4,"2023-02-01T15:41:34Z",2023-02-01 15:41:34
"250",-71.462470293,41.826072,19.36,"2023-02-01T15:41:54Z",2023-02-01 15:41:54
"251",-71.4624706283,41.8260609359,19.84,"2023-02-01T15:42:21Z",2023-02-01 15:42:21
"252",-71.4624788426,41.8260857463,21.29,"2023-02-01T15:42:48Z",2023-02-01 15:42:48
"253",-71.4624519367,41.8260598462,21.77,"2023-02-01T15:43:01Z",2023-02-01 15:43:01
"254",-71.4624368493,41.8260109797,19.36,"2023-02-01T15:43:18Z",2023-02-01 15:43:18
"255",-71.4624386933,41.8259910308,21.77,"2023-02-01T15:43:49Z",2023-02-01 15:43:49
"256",-71.4624144696,41.8260084651,20.32,"2023-02-01T15:44:04Z",2023-02-01 15:44:04
"257",-71.4623771701,41.8260722514,22.25,"2023-02-01T15:44:17Z",2023-02-01 15:44:17
"258",-71.4623708837,41.8261110596,23.69,"2023-02-01T15:44:27Z",2023-02-01 15:44:27
"259",-71.46234666,41.826103013,24.65,"2023-02-01T15:44:34Z",2023-02-01 15:44:34
"260",-71.4622351807,41.8259213772,23.21,"2023-02-01T15:44:52Z",2023-02-01 15:44:52
"261",-71.4621211868,41.8257468659,23.21,"2023-02-01T15:45:09Z",2023-02-01 15:45:09
"262",-71.4620092884,41.8255790602,22.73,"2023-02-01T15:45:25Z",2023-02-01 15:45:25
"263",-71.4618969709,41.825416619,21.29,"2023-02-01T15:45:41Z",2023-02-01 15:45:41
"264",-71.4618258085,41.8253182992,18.88,"2023-02-01T15:45:51Z",2023-02-01 15:45:51
"265",-71.4617827255,41.8252360728,17.92,"2023-02-01T15:45:59Z",2023-02-01 15:45:59
"266",-71.4617689792,41.82515678,18.88,"2023-02-01T15:46:07Z",2023-02-01 15:46:07
"267",-71.4617803786,41.8251462188,18.88,"2023-02-01T15:46:08Z",2023-02-01 15:46:08
"268",-71.4618067816,41.8251266889,18.88,"2023-02-01T15:46:11Z",2023-02-01 15:46:11
"269",-71.4618268982,41.8251221627,18.88,"2023-02-01T15:46:12Z",2023-02-01 15:46:12
"270",-71.4618448354,41.8251193967,18.4,"2023-02-01T15:46:13Z",2023-02-01 15:46:13
"271",-71.4619501121,41.8250848632,17.44,"2023-02-01T15:46:22Z",2023-02-01 15:46:22
"272",-71.4619910158,41.8250471447,17.44,"2023-02-01T15:46:30Z",2023-02-01 15:46:30
"273",-71.4620624296,41.825002972,16,"2023-02-01T15:46:42Z",2023-02-01 15:46:42
"274",-71.4620786905,41.8249540217,16.96,"2023-02-01T15:46:54Z",2023-02-01 15:46:54
"275",-71.4621170796,41.8249199912,16,"2023-02-01T15:47:05Z",2023-02-01 15:47:05
"276",-71.4621812012,41.8249122798,16,"2023-02-01T15:47:18Z",2023-02-01 15:47:18
